PotentialFraud,num_unique_patients,avg_age,pct_male,pct_female,pct_deceased,num_inpatient_claims,inpatient_unique_patients,avg_inpatient_payment,total_inpatient_payment,max_inpatient_payment,avg_length_of_stay,max_length_of_stay,avg_inpatient_deductible,num_outpatient_claims,outpatient_unique_patients,avg_outpatient_payment,total_outpatient_payment,max_outpatient_payment,avg_claim_duration,avg_outpatient_deductible,state_freq
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,289.4117647058824,4920.0,1400.0,0.11764705882352941,12.352941176470589,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,38.0,342.7083333333333,16450.0,3300.0,0.4583333333333333,3.75,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,160.0,1600.0,700.0,1.6,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,173.33333333333334,4160.0,900.0,1.5833333333333333,3.3333333333333335,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,22.0,579.4230769230769,30130.0,2900.0,3.2115384615384617,0.19230769230769232,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,345.0,2760.0,1200.0,0.625,10.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,200.0,200.0,200.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,290.0,9860.0,3000.0,2.5294117647058822,1.7647058823529411,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,143.78378378378378,5320.0,1000.0,1.027027027027027,6.756756756756757,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,111.11111111111111,1000.0,500.0,0.4444444444444444,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,350.8,8770.0,3000.0,0.44,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,121.11111111111111,1090.0,600.0,0.2222222222222222,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,32.5,130.0,80.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,41.0,185.7377049180328,11330.0,2000.0,0.39344262295081966,3.7704918032786887,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,346.15384615384613,4500.0,1300.0,0.0,3.076923076923077,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,178.57142857142858,1250.0,500.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,135.71428571428572,950.0,300.0,0.0,12.857142857142858,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,56.666666666666664,170.0,70.0,0.0,0.0,3318
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,25.0,203.65853658536585,8350.0,1800.0,0.5365853658536586,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,900.0,900.0,900.0,0.0,0.0,3318
1,19.0,75.89473684210526,0.6842105263157895,0.3157894736842105,0.05263157894736842,19.0,19.0,8421.052631578947,160000.0,19000.0,4.7368421052631575,28.0,1068.0,4.0,4.0,392.5,1570.0,600.0,0.75,0.0,51
0,8.0,88.625,0.375,0.625,0.0,8.0,8.0,10375.0,83000.0,28000.0,5.125,9.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,20.0,20.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,107.0,278.16608996539793,80390.0,3300.0,1.7301038062283738,1.1418685121107266,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,47.0,297.31182795698925,27650.0,3300.0,1.8709677419354838,4.301075268817204,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,583.0,5830.0,3300.0,4.0,3.0,3318
0,2.0,99.0,0.0,1.0,0.0,2.0,2.0,27500.0,55000.0,55000.0,4.5,7.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,466.6666666666667,1400.0,1100.0,0.0,0.0,3318
0,10.0,76.16666666666667,0.5,0.5,0.0,12.0,10.0,8333.333333333334,100000.0,13000.0,8.75,35.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
0,2.0,84.0,0.5,0.5,0.0,2.0,2.0,6000.0,12000.0,9000.0,8.5,11.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
1,13.0,73.07142857142857,0.5,0.5,0.0,14.0,13.0,12357.142857142857,173000.0,57000.0,5.214285714285714,22.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
1,8.0,82.0,0.25,0.75,0.0,8.0,8.0,6625.0,53000.0,12000.0,5.5,25.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
0,3.0,80.33333333333333,0.0,1.0,0.0,3.0,3.0,4666.666666666667,14000.0,7000.0,3.6666666666666665,6.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
0,6.0,81.5,0.5,0.5,0.0,6.0,6.0,6666.666666666667,40000.0,14000.0,3.1666666666666665,7.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
0,4.0,78.0,0.25,0.75,0.0,4.0,4.0,7000.0,28000.0,10000.0,3.75,8.0,1068.0,28.0,28.0,503.2142857142857,14090.0,3300.0,0.7142857142857143,7.142857142857143,8
0,2.0,83.0,1.0,0.0,0.0,2.0,2.0,7000.0,14000.0,10000.0,4.0,5.0,1068.0,2.0,2.0,80.0,160.0,100.0,0.0,0.0,40
0,11.0,85.9090909090909,0.36363636363636365,0.6363636363636364,0.0,11.0,11.0,8636.363636363636,95000.0,23000.0,5.363636363636363,14.0,1068.0,94.0,81.0,232.5531914893617,21860.0,3300.0,1.6702127659574468,0.7446808510638298,40
0,3.0,87.33333333333333,0.6666666666666666,0.3333333333333333,0.0,3.0,3.0,14000.0,42000.0,16000.0,10.0,22.0,1068.0,90.0,29.0,294.8888888888889,26540.0,3000.0,1.0777777777777777,2.5555555555555554,21
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,343.0,260.3703703703704,175750.0,3300.0,1.1851851851851851,3.8074074074074074,3318
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2315.0,1407.0,271.9049676025918,629460.0,4000.0,1.320086393088553,2.099352051835853,3318
0,11.0,84.25,0.5,0.5,0.0,12.0,11.0,11308.333333333334,135700.0,39000.0,7.416666666666667,19.0,1068.0,26.0,25.0,232.30769230769232,6040.0,3300.0,1.8461538461538463,0.0,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,516.6666666666666,3100.0,2500.0,0.0,0.0,3318
0,12.0,84.83333333333333,0.4166666666666667,0.5833333333333334,0.0,12.0,12.0,8000.0,96000.0,34000.0,4.333333333333333,14.0,1068.0,23.0,23.0,533.0434782608696,12260.0,3300.0,2.0,0.0,40
1,56.0,79.33846153846154,0.46153846153846156,0.5384615384615384,0.0,65.0,56.0,10230.76923076923,665000.0,57000.0,5.2,22.0,1068.0,57.0,43.0,147.71929824561403,8420.0,1300.0,0.49122807017543857,1.7543859649122806,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,158.0,252.4852071005917,85340.0,3300.0,1.1390532544378698,3.0473372781065087,3318
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,137.0,273.41317365269464,91320.0,3300.0,1.9850299401197604,3.9221556886227544,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,328.0,253.65671641791045,101970.0,3300.0,1.4427860696517414,4.079601990049751,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,46.0,318.125,15270.0,2300.0,1.25,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,270.90909090909093,5960.0,1700.0,1.0454545454545454,0.0,3318
0,34.0,87.71794871794872,0.46153846153846156,0.5384615384615384,0.0,39.0,34.0,9666.666666666666,377000.0,57000.0,4.923076923076923,21.0,1068.0,46.0,45.0,172.17391304347825,7920.0,2100.0,1.065217391304348,2.1739130434782608,40
1,80.0,82.0,0.5476190476190477,0.4523809523809524,0.0,84.0,80.0,9892.857142857143,831000.0,57000.0,4.4523809523809526,22.0,1068.0,374.0,298.0,254.89304812834226,95330.0,4200.0,1.2914438502673797,3.983957219251337,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,131.0,294.53333333333336,44180.0,7060.0,0.86,2.2,3318
0,15.0,85.5625,0.3125,0.6875,0.0,16.0,15.0,6687.5,107000.0,15000.0,6.0,13.0,1068.0,263.0,239.0,267.90874524714826,70460.0,3300.0,1.3460076045627376,1.7110266159695817,40
0,10.0,82.4,0.5,0.5,0.0,10.0,10.0,9300.0,93000.0,17000.0,4.9,13.0,1068.0,28.0,28.0,403.92857142857144,11310.0,3300.0,2.2142857142857144,1.7857142857142858,40
0,13.0,79.66666666666667,0.26666666666666666,0.7333333333333333,0.0,15.0,13.0,10800.0,162000.0,36000.0,4.733333333333333,13.0,1068.0,69.0,47.0,282.0289855072464,19460.0,2600.0,0.9565217391304348,2.463768115942029,40
0,6.0,83.85714285714286,0.42857142857142855,0.5714285714285714,0.0,7.0,6.0,7571.428571428572,53000.0,19000.0,4.285714285714286,11.0,1068.0,26.0,25.0,299.61538461538464,7790.0,2400.0,2.6153846153846154,8.076923076923077,21
0,21.0,82.5909090909091,0.5454545454545454,0.45454545454545453,0.0,22.0,21.0,8545.454545454546,188000.0,35000.0,5.954545454545454,23.0,1068.0,95.0,91.0,268.94736842105266,25550.0,3300.0,1.4842105263157894,1.894736842105263,21
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,39.0,282.4390243902439,11580.0,2800.0,0.975609756097561,2.926829268292683,3318
0,5.0,74.4,0.2,0.8,0.0,5.0,5.0,7400.0,37000.0,12000.0,6.6,12.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,63.333333333333336,190.0,90.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,141.05263157894737,5360.0,1600.0,0.02631578947368421,4.473684210526316,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.0,318.6111111111111,11470.0,2500.0,1.1111111111111112,1.6666666666666667,3318
0,10.0,90.83333333333333,0.3333333333333333,0.6666666666666666,0.08333333333333333,12.0,10.0,5000.0,60000.0,12000.0,4.833333333333333,10.0,1068.0,22.0,18.0,707.7272727272727,15570.0,3200.0,5.045454545454546,6.363636363636363,40
0,16.0,80.625,0.25,0.75,0.0,16.0,16.0,10937.5,175000.0,35000.0,4.75,15.0,1068.0,125.0,112.0,337.6,42200.0,3300.0,2.128,1.68,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,89.0,230.20408163265307,22560.0,1700.0,1.4183673469387754,1.836734693877551,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,723.0,289.8605577689243,291020.0,3300.0,1.346613545816733,2.808764940239044,3318
0,33.0,81.48717948717949,0.48717948717948717,0.5128205128205128,0.0,39.0,33.0,11358.97435897436,443000.0,57000.0,7.487179487179487,32.0,1068.0,29.0,27.0,244.13793103448276,7080.0,1100.0,1.0,5.172413793103448,40
1,3.0,99.33333333333333,0.3333333333333333,0.6666666666666666,0.0,3.0,3.0,13000.0,39000.0,28000.0,10.0,22.0,1068.0,804.0,303.0,305.55970149253733,245670.0,4900.0,1.541044776119403,2.487562189054726,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,117.0,209.03703703703704,28220.0,2900.0,1.451851851851852,5.2592592592592595,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,187.0,229.5414847161572,105130.0,3300.0,1.1244541484716157,3.034934497816594,3318
0,17.0,78.52941176470588,0.35294117647058826,0.6470588235294118,0.0,17.0,17.0,11647.058823529413,198000.0,49000.0,5.0588235294117645,10.0,1068.0,24.0,22.0,265.0,6360.0,1400.0,0.041666666666666664,1.25,40
1,70.0,79.71428571428571,0.5194805194805194,0.4805194805194805,0.0,77.0,70.0,10077.922077922078,776000.0,57000.0,5.909090909090909,35.0,1068.0,100.0,88.0,403.5,40350.0,3300.0,1.4,6.3,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,55.0,494.53333333333336,37090.0,3300.0,3.2133333333333334,0.9333333333333333,3318
1,24.0,82.0,0.32,0.68,0.0,25.0,24.0,9320.0,233000.0,37000.0,5.44,20.0,1068.0,455.0,180.0,430.1098901098901,195700.0,14030.0,2.2615384615384615,2.989010989010989,40
1,43.0,80.6046511627907,0.5116279069767442,0.4883720930232558,0.0,43.0,43.0,10279.06976744186,442000.0,49000.0,5.395348837209302,35.0,1068.0,45.0,39.0,518.2222222222222,23320.0,3300.0,2.2666666666666666,0.2222222222222222,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,447.0,282.7631578947368,150430.0,3300.0,1.593984962406015,3.1766917293233083,3318
0,17.0,77.76470588235294,0.4117647058823529,0.5882352941176471,0.0,17.0,17.0,6882.35294117647,117000.0,17000.0,4.176470588235294,12.0,1068.0,128.0,124.0,223.125,28560.0,3300.0,1.1484375,1.953125,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,638.0,278.0108695652174,255770.0,3300.0,1.367391304347826,3.1630434782608696,3318
0,7.0,80.22222222222223,0.3333333333333333,0.6666666666666666,0.0,9.0,7.0,7222.222222222223,65000.0,18000.0,2.7777777777777777,7.0,1068.0,37.0,34.0,172.7027027027027,6390.0,1700.0,0.0,6.216216216216216,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,593.5294117647059,20180.0,14000.0,0.8235294117647058,6.470588235294118,3318
0,3.0,83.66666666666667,0.3333333333333333,0.6666666666666666,0.0,3.0,3.0,5000.0,15000.0,9000.0,3.0,5.0,1068.0,41.0,38.0,245.1219512195122,10050.0,2100.0,1.0975609756097562,1.2195121951219512,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,386.8181818181818,8510.0,2100.0,1.6818181818181819,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,477.6470588235294,16240.0,3300.0,0.14705882352941177,5.588235294117647,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,25.0,351.7910447761194,23570.0,2500.0,3.2686567164179103,3.582089552238806,3318
0,12.0,87.13333333333334,0.6,0.4,0.0,15.0,12.0,7533.333333333333,113000.0,21000.0,4.333333333333333,10.0,1068.0,1.0,1.0,1700.0,1700.0,1700.0,0.0,0.0,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,32.0,158.44155844155844,12200.0,3300.0,0.974025974025974,1.2987012987012987,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,67.0,337.15686274509807,34390.0,3300.0,1.7647058823529411,1.9607843137254901,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,32.0,313.1666666666667,18790.0,3400.0,2.5166666666666666,1.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,200.0,400.0,300.0,0.0,20.0,3318
0,2.0,88.66666666666667,0.3333333333333333,0.6666666666666666,0.0,3.0,2.0,14000.0,42000.0,23000.0,4.666666666666667,6.0,1068.0,7.0,7.0,92.85714285714286,650.0,300.0,0.0,0.0,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,84.0,312.89617486338796,57260.0,3300.0,2.1311475409836067,2.6775956284153004,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,413.3333333333333,4960.0,3300.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,733.6363636363636,8070.0,3300.0,1.9090909090909092,7.2727272727272725,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,159.0909090909091,3500.0,900.0,0.0,0.0,3318
0,10.0,84.0909090909091,0.45454545454545453,0.5454545454545454,0.0,11.0,10.0,10636.363636363636,117000.0,40000.0,4.7272727272727275,11.0,1068.0,17.0,17.0,138.23529411764707,2350.0,600.0,0.11764705882352941,11.764705882352942,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,70.0,0.0,0.0,3318
0,12.0,78.4,0.3333333333333333,0.6666666666666666,0.0,15.0,12.0,7933.333333333333,119000.0,24000.0,6.266666666666667,25.0,1068.0,17.0,17.0,279.4117647058824,4750.0,1000.0,1.9411764705882353,11.764705882352942,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,400.0,800.0,700.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,133.33333333333334,800.0,400.0,3.3333333333333335,0.0,3318
0,5.0,82.83333333333333,0.8333333333333334,0.16666666666666666,0.0,6.0,5.0,7666.666666666667,46000.0,18000.0,3.6666666666666665,12.0,1068.0,75.0,33.0,349.6,26220.0,9000.0,1.2266666666666666,2.1333333333333333,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,253.0,5060.0,1800.0,0.6,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,29.0,193.71428571428572,6780.0,1400.0,1.0571428571428572,3.4285714285714284,3318
0,3.0,81.33333333333333,0.6666666666666666,0.3333333333333333,0.0,3.0,3.0,14666.666666666666,44000.0,36000.0,7.666666666666667,13.0,1068.0,25.0,23.0,495.2,12380.0,3300.0,3.04,0.0,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,64.0,262.98850574712645,22880.0,3300.0,1.3333333333333333,3.793103448275862,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,12.0,380.40816326530614,18640.0,2600.0,3.0816326530612246,2.0408163265306123,3318
0,5.0,75.4,0.6,0.4,0.0,5.0,5.0,17000.0,85000.0,57000.0,7.6,20.0,1068.0,74.0,43.0,200.13513513513513,14810.0,3300.0,0.6351351351351351,3.6486486486486487,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,41.0,243.66666666666666,21930.0,3300.0,0.6222222222222222,2.7777777777777777,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,300.0,300.0,300.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,184.44444444444446,1660.0,500.0,2.3333333333333335,11.11111111111111,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,635.0,3810.0,3300.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,42.0,197.0909090909091,10840.0,2100.0,0.16363636363636364,3.4545454545454546,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,251.57894736842104,4780.0,1200.0,1.3157894736842106,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,35.0,70.0,60.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,560.0,2800.0,2300.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,414.375,6630.0,3300.0,3.8125,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3318
0,7.0,81.0,0.5714285714285714,0.42857142857142855,0.0,7.0,7.0,9285.714285714286,65000.0,30000.0,2.7142857142857144,5.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0,3.0,63.666666666666664,0.3333333333333333,0.6666666666666666,0.0,3.0,3.0,16866.666666666668,50600.0,47000.0,2.6666666666666665,5.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0,1.0,66.0,1.0,0.0,0.0,1.0,1.0,57000.0,57000.0,57000.0,15.0,15.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0,6.0,84.125,0.5,0.5,0.0,8.0,6.0,8375.0,67000.0,21000.0,4.125,7.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0,8.0,84.25,0.25,0.75,0.0,8.0,8.0,8125.0,65000.0,17000.0,6.0,18.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,20.0,0.0,0.0,3318
0,13.0,81.46666666666667,0.6,0.4,0.0,15.0,13.0,11466.666666666666,172000.0,36000.0,7.466666666666667,32.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0,8.0,71.44444444444444,0.3333333333333333,0.6666666666666666,0.0,9.0,8.0,6888.888888888889,62000.0,14000.0,8.11111111111111,25.0,1068.0,37.0,35.0,331.0810810810811,12250.0,3300.0,0.10810810810810811,2.4324324324324325,68
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,177.8125,5690.0,900.0,0.9375,3.125,3318
0,40.0,82.67391304347827,0.4782608695652174,0.5217391304347826,0.0,46.0,40.0,10630.434782608696,489000.0,75000.0,4.6521739130434785,16.0,1068.0,22.0,20.0,748.1818181818181,16460.0,4200.0,1.5,0.0,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,103.0,289.6774193548387,62860.0,4060.0,1.8709677419354838,3.0414746543778803,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,50.0,157.27272727272728,8650.0,1800.0,0.6363636363636364,2.0,3318
1,22.0,79.75,0.375,0.625,0.0,24.0,22.0,8583.333333333334,206000.0,23000.0,6.0,22.0,1068.0,47.0,43.0,268.51063829787233,12620.0,2200.0,1.6808510638297873,0.0,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,125.0,239.46058091286307,57710.0,3300.0,1.1369294605809128,2.2821576763485476,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,295.17241379310343,8560.0,3100.0,2.103448275862069,7.241379310344827,3318
0,7.0,79.77777777777777,0.6666666666666666,0.3333333333333333,0.0,9.0,7.0,6555.555555555556,59000.0,19000.0,4.888888888888889,17.0,1068.0,289.0,105.0,316.1937716262976,91380.0,3300.0,1.6470588235294117,4.429065743944637,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,31.0,346.7307692307692,18030.0,3100.0,0.5384615384615384,1.3461538461538463,3318
0,16.0,85.27777777777777,0.6666666666666666,0.3333333333333333,0.0,18.0,16.0,11833.333333333334,213000.0,54000.0,6.0,20.0,1068.0,10.0,10.0,246.0,2460.0,1600.0,2.0,0.0,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,41.0,454.5348837209302,39090.0,3300.0,2.4069767441860463,4.883720930232558,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,171.42857142857142,1200.0,600.0,0.0,0.0,3318
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,291.1111111111111,2620.0,2300.0,0.0,0.0,3318
